member_id,join_date,tier,city,age,gender,acquisition_channel,preferred_channel,transaction_count,total_spend,avg_basket_value,total_points_earned,total_points_redeemed,last_transaction_date,coupon_redemptions,referral_count,membership_status,preferred_category,app_installed,email_opt_in,sms_opt_in,points_unredeemed,high_value_flag,days_since_last_txn,churn_signal,redemp_rate,liability_flag,engagement_score
UM102188,2023-09-18 00:00:00,Silver,Kochi,44,Other,Website,Offline,5,7235,1447,723,317,2026-03-24 00:00:00,9,0,Churn Risk,Beauty,t,t,f,406,0,98,1,43.85,0,3.28
UM102189,2024-03-25 00:00:00,Silver,Lucknow,57,Female,QR Scan,Offline,4,46251,11562.75,4625,1795,2026-06-05 00:00:00,4,2,Dormant,Beauty,t,t,t,2830,0,25,0,38.81,0,2.89
UM102190,2026-01-13 00:00:00,Silver,Bengaluru,49,Female,Referral,Online,4,12697,3174.25,1269,0,2026-06-22 00:00:00,9,0,Active,Fashion,t,f,f,1269,0,8,0,0.00,0,3.22
UM102191,2025-06-22 00:00:00,Gold,Pune,33,Female,Website,Omnichannel,11,228165,20742.27,22816,14529,2026-06-24 00:00:00,7,3,Active,Beauty,t,t,t,8287,1,6,0,63.68,0,4.94
UM102192,2023-07-29 00:00:00,Silver,Pune,59,Male,Credit Card Partner,Online,5,43119,8623.8,4311,1272,2026-05-17 00:00:00,6,2,Dormant,Home & Kitchen,t,t,t,3039,0,44,0,29.51,0,3.61
UM102193,2024-02-10 00:00:00,Gold,Bengaluru,36,Male,Credit Card Partner,Online,6,230550,38425,23055,15105,2026-06-25 00:00:00,0,3,Active,Grocery,f,t,f,7950,1,5,0,65.52,0,2.33
UM102194,2024-03-04 00:00:00,Gold,Mumbai,69,Female,Store,Online,19,164740,8670.53,16474,10501,2026-06-11 00:00:00,10,3,Active,Fashion,f,t,f,5973,0,19,0,63.74,0,6.39
UM102195,2025-07-16 00:00:00,Silver,Mumbai,35,Other,Website,Omnichannel,6,54221,9036.83,5422,1289,2026-06-07 00:00:00,6,1,Active,Sports,t,t,t,4133,0,23,0,23.77,0,3.00
UM102196,2025-06-22 00:00:00,Silver,Hyderabad,58,Other,Referral,Online,1,6076,6076,607,0,2026-06-21 00:00:00,3,5,Active,Lifestyle,t,t,t,607,0,9,0,0.00,0,4.39
UM102197,2022-10-27 00:00:00,Silver,Chandigarh,28,Female,Campaign,Omnichannel,1,27193,27193,2719,2089,2026-06-21 00:00:00,6,4,Active,Electronics,t,f,f,630,1,9,0,76.83,0,4.72
UM102198,2025-10-08 00:00:00,Silver,Pune,69,Other,Credit Card Partner,Offline,3,12205,4068.33,1220,788,2026-06-18 00:00:00,4,4,Active,Beauty,f,f,f,432,0,12,0,64.59,0,4.17
UM102199,2024-08-08 00:00:00,Silver,Delhi,56,Male,QR Scan,Online,1,46364,46364,4636,3002,2026-03-28 00:00:00,,5,Dormant,Grocery,t,t,t,1634,1,94,1,64.75,0,3.39
UM102200,2024-05-01 00:00:00,Silver,Pune,61,Other,Website,Offline,1,14865,14865,1486,246,2026-01-16 00:00:00,4,,Dormant,Beauty,f,t,t,1240,0,165,1,16.55,0,1.39
UM102201,2025-08-14 00:00:00,Silver,Hyderabad,37,Male,Store,Omnichannel,4,2529,632.25,252,0,2026-06-12 00:00:00,1,0,Active,Home & Kitchen,f,t,f,252,0,18,0,0.00,0,0.56
UM102202,2026-05-15 00:00:00,Gold,Chennai,59,Female,Credit Card Partner,Online,17,221795,13046.76,22179,4167,2026-06-12 00:00:00,8,0,Dormant,Sports,f,t,t,18012,0,18,0,18.79,0,3.61
UM102203,2025-10-07 00:00:00,Gold,Pune,36,Other,Referral,Online,20,96898,4844.9,9689,6517,2025-12-22 00:00:00,9,0,Churn Risk,Sports,t,t,t,3172,0,190,1,67.26,0,4.11
UM102204,2024-08-20 00:00:00,Silver,Chandigarh,62,Female,Store,Omnichannel,3,8043,2681,804,0,2025-10-03 00:00:00,9,1,Churn Risk,Sports,t,t,t,804,0,270,1,0.00,0,3.83
UM102205,2022-08-02 00:00:00,Silver,Kolkata,72,Female,Referral,Omnichannel,4,17604,4401,1760,614,2026-03-20 00:00:00,3,3,Dormant,Home & Kitchen,t,f,f,1146,0,102,1,34.89,0,3.22
UM102206,2025-05-13 00:00:00,Silver,Mumbai,29,Male,Credit Card Partner,Omnichannel,5,42919,8583.8,4291,3260,2026-06-20 00:00:00,4,4,Active,Grocery,t,t,t,1031,0,10,0,75.97,0,4.28
UM102207,2024-11-02 00:00:00,Platinum,Lucknow,21,Male,Mobile App,Online,42,347474,8273.19,34747,0,2025-11-25 00:00:00,2,5,Churn Risk,Kids,t,t,t,34747,0,217,1,0.00,1,6.33
UM102208,2023-12-12 00:00:00,Silver,Jaipur,47,Other,Mobile App,Online,8,9618,1202.25,961,693,2025-08-04 00:00:00,8,2,Churn Risk,Electronics,f,t,t,268,0,330,1,72.11,0,4.44
UM102209,2023-07-01 00:00:00,Silver,Chandigarh,53,Female,Store,Omnichannel,1,46963,46963,4696,2502,2026-06-18 00:00:00,0,2,Active,Beauty,t,f,t,2194,1,12,0,53.28,0,1.39
UM102210,2024-09-03 00:00:00,Silver,Mumbai,61,Male,Mobile App,Omnichannel,8,27017,3377.12,2701,0,2026-03-08 00:00:00,0,1,Dormant,Beauty,f,f,t,2701,0,114,1,0.00,0,1.11
UM102211,2024-06-27 00:00:00,Platinum,Kochi,70,Male,Website,Online,24,400798,16699.92,40079,30370,2026-05-05 00:00:00,0,3,Dormant,Electronics,t,t,t,9709,0,56,0,75.78,0,3.33
UM102212,2023-02-04 00:00:00,Silver,Lucknow,31,Other,Website,Online,4,21233,5308.25,2123,1595,2026-06-16 00:00:00,4,3,Active,Fashion,t,t,t,528,0,14,0,75.13,0,3.56
UM102213,2025-08-19 00:00:00,Gold,Delhi,20,Male,Campaign,Offline,9,169357,18817.44,16935,0,2026-06-16 00:00:00,3,0,Active,Lifestyle,t,t,f,16935,1,14,0,0.00,1,1.50
UM102214,2025-03-15 00:00:00,Silver,Bengaluru,22,Male,Referral,Online,1,38804,38804,3880,2895,2026-04-11 00:00:00,2,4,Dormant,Beauty,t,t,t,985,1,80,0,74.61,0,3.39
UM102215,2024-08-17 00:00:00,Silver,Chandigarh,46,Male,QR Scan,Online,4,16079,4019.75,1607,0,2026-02-10 00:00:00,9,0,Dormant,Electronics,f,f,t,1607,0,140,1,0.00,0,3.22
UM102216,2023-04-06 00:00:00,Silver,Kolkata,51,Other,Website,Online,7,43122,6160.29,4312,0,2026-03-06 00:00:00,9,4,Dormant,Beauty,t,t,t,4312,0,116,1,0.00,0,6.06
UM102217,2025-09-21 00:00:00,Silver,Chandigarh,19,Female,Mobile App,Omnichannel,3,32483,10827.67,3248,1248,2026-03-28 00:00:00,5,5,Dormant,Home & Kitchen,t,t,t,2000,0,94,1,38.42,0,5.17
UM102218,2025-06-13 00:00:00,Silver,Chandigarh,28,Female,QR Scan,Online,2,48462,24231,4846,596,2026-06-28 00:00:00,6,5,Active,Lifestyle,f,f,t,4250,1,2,0,12.30,0,5.44
UM102219,2025-05-19 00:00:00,Silver,Delhi,72,Female,Campaign,Omnichannel,4,16640,4160,1664,1381,2026-06-26 00:00:00,2,0,Active,Lifestyle,t,t,t,283,0,4,0,82.99,0,0.89
UM102220,2023-06-24 00:00:00,Silver,Chennai,24,Male,Credit Card Partner,Online,2,9083,4541.5,908,0,2025-07-30 00:00:00,10,1,Churn Risk,Beauty,t,t,f,908,0,335,1,0.00,0,4.11
UM102221,2025-07-25 00:00:00,Silver,Pune,40,Male,QR Scan,Online,5,32439,6487.8,3243,939,2026-02-16 00:00:00,4,1,Churn Risk,Kids,f,f,f,2304,0,134,1,28.95,0,2.28
UM102222,2025-10-12 00:00:00,Gold,Jaipur,70,Other,Credit Card Partner,Omnichannel,13,83435,6418.08,8343,0,2026-06-26 00:00:00,2,1,Active,Kids,t,t,f,8343,0,4,0,0.00,1,2.06
UM102223,2023-03-02 00:00:00,Silver,Chennai,75,Other,Mobile App,Offline,6,27383,4563.83,2738,2044,2026-02-07 00:00:00,6,3,Dormant,Fashion,f,t,f,694,0,143,1,74.65,0,4.33
UM102224,2024-01-02 00:00:00,Silver,Lucknow,33,Other,QR Scan,Omnichannel,1,54763,54763,5476,0,2025-07-12 00:00:00,10,2,Churn Risk,Beauty,f,t,f,5476,1,353,1,0.00,1,4.72
UM102225,2024-09-21 00:00:00,Silver,Chandigarh,49,Male,Credit Card Partner,Online,4,24782,6195.5,2478,505,2026-04-27 00:00:00,5,4,Dormant,Lifestyle,f,t,f,1973,0,64,0,20.38,0,4.56
UM102226,2024-02-08 00:00:00,Gold,Hyderabad,25,Male,Campaign,Offline,18,175148,9730.44,17514,0,2026-02-09 00:00:00,9,0,Dormant,Grocery,f,t,t,17514,0,141,1,0.00,1,4.00
UM102227,2023-12-06 00:00:00,Silver,Pune,38,Other,Campaign,Online,8,35933,4491.62,3593,1424,2026-06-12 00:00:00,,5,Active,Electronics,t,t,f,2169,0,18,0,39.63,0,3.78
UM102228,2023-08-21 00:00:00,Silver,Pune,20,Female,Website,Online,2,14874,7437,1487,1189,2026-06-10 00:00:00,,3,Active,Beauty,f,f,t,298,0,20,0,79.96,0,2.11
UM102229,2024-12-14 00:00:00,Silver,Chandigarh,37,Male,Store,Offline,6,11267,1877.83,1126,541,2026-01-07 00:00:00,5,0,Dormant,Fashion,t,t,t,585,0,174,1,48.05,0,2.00
UM102230,2025-01-09 00:00:00,Silver,Ahmedabad,58,Male,Credit Card Partner,Omnichannel,8,10632,1329,1063,490,2026-02-17 00:00:00,10,2,Dormant,Grocery,f,f,f,573,0,133,1,46.10,0,5.11
UM102231,2023-09-21 00:00:00,Silver,Mumbai,64,Other,Campaign,Omnichannel,1,25411,25411,2541,691,2026-06-02 00:00:00,5,1,Active,Grocery,f,t,t,1850,1,28,0,27.19,0,2.39
UM102232,2024-05-24 00:00:00,Silver,Ahmedabad,53,Other,Website,Offline,1,12379,12379,1237,1057,2026-01-24 00:00:00,4,4,Dormant,Beauty,f,t,t,180,0,157,1,85.45,0,4.06
UM102233,2025-02-02 00:00:00,Platinum,Kochi,67,Other,Mobile App,Omnichannel,21,365821,17420.05,36582,4794,2026-04-03 00:00:00,6,2,Dormant,Fashion,f,t,t,31788,1,88,0,13.10,0,4.50
UM102234,2025-01-14 00:00:00,Silver,Mumbai,54,Female,Referral,Online,4,7404,1851,740,530,2026-06-02 00:00:00,7,2,Active,Electronics,t,f,t,210,0,28,0,71.62,0,3.89
UM102235,2025-08-28 00:00:00,Silver,Chennai,41,Other,Store,Online,7,14676,2096.57,1467,263,2026-06-10 00:00:00,1,0,Active,Home & Kitchen,t,t,t,1204,0,20,0,17.93,0,0.72
UM102236,2023-05-02 00:00:00,Gold,Jaipur,22,Other,Credit Card Partner,Offline,19,214534,11291.26,21453,0,2026-04-10 00:00:00,6,3,Dormant,Grocery,t,t,f,21453,0,81,0,0.00,1,5.06
UM102237,2022-11-10 00:00:00,Silver,Bengaluru,75,Male,Referral,Omnichannel,7,44111,6301.57,4411,2089,2026-02-01 00:00:00,0,3,Dormant,Home & Kitchen,f,f,f,2322,0,149,1,47.36,0,2.39
UM102238,2023-05-31 00:00:00,Gold,Pune,50,Other,Campaign,Omnichannel,20,140810,7040.5,14081,4961,2026-06-04 00:00:00,10,2,Active,Electronics,t,f,t,9120,0,26,0,35.23,0,5.78
UM102239,2026-05-06 00:00:00,Silver,Chennai,47,Other,Mobile App,Omnichannel,3,25134,8378,2513,1459,2026-06-13 00:00:00,3,3,Active,Kids,t,t,t,1054,0,17,0,58.06,0,3.17
UM102240,2026-01-14 00:00:00,Silver,Lucknow,57,Male,QR Scan,Omnichannel,2,15221,7610.5,1522,272,2026-06-04 00:00:00,0,4,Active,Grocery,t,t,t,1250,0,26,0,17.87,0,2.78
UM102241,2023-03-16 00:00:00,Silver,Chennai,31,Other,QR Scan,Online,3,3824,1274.67,382,220,2026-06-07 00:00:00,10,0,Active,Fashion,t,t,f,162,0,23,0,57.59,0,3.50
UM102242,2023-02-06 00:00:00,Silver,Kochi,49,Female,Referral,Omnichannel,8,39878,4984.75,3987,2621,2026-06-27 00:00:00,5,5,Dormant,Kids,f,t,t,1366,0,3,0,65.74,0,5.44
UM102243,2025-01-16 00:00:00,Silver,Chennai,73,Male,Store,Online,1,35340,35340,3534,0,2026-06-28 00:00:00,1,2,Active,Fashion,t,t,t,3534,1,2,0,0.00,0,1.72
UM102244,2024-08-12 00:00:00,Silver,Ahmedabad,47,Other,Mobile App,Online,1,11898,11898,1189,135,2026-06-24 00:00:00,0,3,Churn Risk,Grocery,t,t,t,1054,0,6,0,11.35,0,2.06
UM102245,2025-12-06 00:00:00,Silver,Kochi,36,Female,Credit Card Partner,Online,8,21698,2712.25,2169,988,2026-02-02 00:00:00,4,5,Dormant,Kids,t,f,t,1181,0,148,1,45.55,0,5.11
UM102246,2023-09-27 00:00:00,Platinum,Kolkata,66,Other,Credit Card Partner,Offline,17,518451,30497.12,51845,10755,2025-12-02 00:00:00,1,5,Churn Risk,Beauty,t,t,t,41090,1,210,1,20.74,0,4.61
UM102247,2023-08-27 00:00:00,Gold,Delhi,68,Other,Campaign,Omnichannel,11,236873,21533.91,23687,9855,2026-04-02 00:00:00,0,0,Churn Risk,Fashion,f,t,f,13832,1,89,0,41.61,0,0.61
UM102248,2023-04-30 00:00:00,Silver,Chandigarh,20,Other,Campaign,Online,6,32595,5432.5,3259,2069,2026-06-27 00:00:00,5,3,Active,Beauty,t,t,t,1190,0,3,0,63.49,0,4.00
UM102249,2023-02-03 00:00:00,Gold,Bengaluru,39,Male,Mobile App,Omnichannel,14,51873,3705.21,5187,3587,2026-03-20 00:00:00,9,4,Dormant,Sports,t,t,t,1600,0,102,1,69.15,0,6.44
UM102250,2026-05-25 00:00:00,Silver,Chennai,61,Female,Mobile App,Online,3,36437,12145.67,3643,2968,2026-06-24 00:00:00,0,,Active,Grocery,f,t,t,675,0,6,0,81.47,0,0.17
UM102251,2023-04-18 00:00:00,Platinum,Kochi,63,Male,QR Scan,Omnichannel,47,310495,6606.28,31049,12063,2026-06-01 00:00:00,4,2,Active,Fashion,f,t,t,18986,0,29,0,38.85,0,5.28
UM102252,2022-07-12 00:00:00,Gold,Lucknow,61,Other,Campaign,Omnichannel,14,142078,10148.43,14207,0,2026-06-13 00:00:00,4,4,Active,Kids,f,t,t,14207,0,17,0,0.00,1,4.78
UM102254,2026-02-05 00:00:00,Silver,Bengaluru,21,Female,Website,Offline,6,18247,3041.17,1824,0,2026-04-05 00:00:00,4,3,Dormant,Beauty,f,t,t,1824,0,86,0,0.00,0,3.67
UM102255,2025-08-28 00:00:00,Gold,Chandigarh,58,Other,Credit Card Partner,Online,12,101147,8428.92,10114,3548,2026-06-10 00:00:00,5,0,Active,Kids,t,t,f,6566,0,20,0,35.08,0,2.33
UM102256,2024-12-20 00:00:00,Gold,Delhi,44,Male,Store,Omnichannel,11,72368,6578.91,7236,2480,2026-06-03 00:00:00,1,0,Active,Beauty,t,t,t,4756,0,27,0,34.27,0,0.94
UM102257,2022-11-09 00:00:00,Silver,Bengaluru,47,Other,Credit Card Partner,Omnichannel,8,56484,7060.5,5648,671,2026-06-26 00:00:00,1,4,Active,Electronics,t,t,t,4977,0,4,0,11.88,0,3.44
UM102258,2022-11-18 00:00:00,Silver,Chennai,39,Female,Referral,Offline,2,29899,14949.5,2989,0,2026-02-26 00:00:00,3,5,Dormant,Grocery,t,t,f,2989,0,124,1,0.00,0,4.44
UM102259,2024-10-04 00:00:00,Silver,Bengaluru,20,Female,Referral,Offline,8,53495,6686.88,5349,2201,2026-06-22 00:00:00,5,2,Active,Kids,f,t,t,3148,0,8,0,41.15,0,3.44
UM102260,2025-11-18 00:00:00,Gold,Chennai,29,Female,Referral,Offline,16,98262,6141.38,9826,2602,2026-01-28 00:00:00,10,4,Dormant,Electronics,f,f,t,7224,0,153,1,26.48,0,6.89
UM102261,2023-03-25 00:00:00,Gold,Mumbai,24,Female,Mobile App,Omnichannel,8,227195,28399.38,22719,4184,2026-06-10 00:00:00,1,3,Active,Lifestyle,t,t,f,18535,1,20,0,18.42,0,2.78
UM102262,2022-10-26 00:00:00,Silver,Lucknow,69,Other,Store,Omnichannel,4,2711,677.75,271,180,2026-01-22 00:00:00,5,0,Churn Risk,Electronics,t,t,t,91,0,159,1,66.42,0,1.89
UM102263,2024-09-17 00:00:00,Gold,Delhi,50,Male,Referral,Online,17,197930,11642.94,19793,0,2026-06-16 00:00:00,8,3,Active,Electronics,t,t,f,19793,0,14,0,0.00,1,5.61
UM102264,2024-11-16 00:00:00,Platinum,Pune,60,Male,QR Scan,Online,18,332121,18451.17,33212,0,2026-06-14 00:00:00,4,0,Active,Home & Kitchen,t,f,f,33212,1,16,0,0.00,1,2.33
UM102265,2022-08-03 00:00:00,Gold,Hyderabad,22,Male,Mobile App,Omnichannel,19,246308,12963.58,24630,16061,2025-11-27 00:00:00,10,5,Churn Risk,Fashion,t,f,f,8569,0,215,1,65.21,0,7.72
UM102266,2024-02-25 00:00:00,Silver,Jaipur,33,Male,Website,Offline,1,18148,18148,1814,1351,2026-01-18 00:00:00,5,4,Dormant,Home & Kitchen,f,t,t,463,1,163,1,74.48,0,4.39
UM102267,2024-07-07 00:00:00,Silver,Kochi,32,Female,Campaign,Online,5,30464,6092.8,3046,480,2026-06-27 00:00:00,9,0,Active,Electronics,t,t,t,2566,0,3,0,15.76,0,3.28
UM102268,2026-04-15 00:00:00,Silver,Ahmedabad,49,Other,Referral,Offline,8,5276,659.5,527,225,2026-04-27 00:00:00,9,1,Dormant,Sports,t,f,t,302,0,64,0,42.69,0,4.11
UM102269,2024-08-18 00:00:00,Gold,Lucknow,21,Other,Mobile App,Online,11,150436,13676,15043,2522,2026-06-30 00:00:00,8,0,Active,Grocery,t,t,t,12521,0,0,0,16.77,0,3.28
UM102270,2023-08-16 00:00:00,Platinum,Bengaluru,67,Male,Credit Card Partner,Offline,54,306901,5683.35,30690,6466,2026-02-04 00:00:00,0,4,Dormant,Sports,t,t,t,24224,0,146,1,21.07,0,5.67
UM102271,2026-01-08 00:00:00,Silver,Pune,68,Female,Mobile App,Online,2,37251,18625.5,3725,2254,2026-03-28 00:00:00,0,3,Dormant,Home & Kitchen,t,t,t,1471,1,94,1,60.51,0,2.11
UM102272,2022-11-04 00:00:00,Silver,Chandigarh,70,Other,Campaign,Offline,8,30954,3869.25,3095,595,2026-06-26 00:00:00,10,1,Active,Home & Kitchen,t,t,t,2500,0,4,0,19.22,0,4.44
UM102273,2024-11-30 00:00:00,Silver,Lucknow,44,Female,Website,Omnichannel,3,32271,10757,3227,951,2026-06-06 00:00:00,,2,Active,Beauty,t,t,t,2276,0,24,0,29.47,0,1.50
UM102274,2025-05-12 00:00:00,Gold,Jaipur,57,Other,Website,Online,19,248541,13081.11,24854,0,2026-03-27 00:00:00,10,1,Dormant,Beauty,t,t,t,24854,0,95,1,0.00,1,5.06
UM102275,2022-07-23 00:00:00,Silver,Chennai,70,Other,Website,Offline,6,13713,2285.5,1371,775,2026-06-17 00:00:00,2,2,Active,Fashion,f,t,t,596,0,13,0,56.53,0,2.33
UM102276,2026-04-19 00:00:00,Silver,Chandigarh,20,Male,Credit Card Partner,Online,3,43900,14633.33,4390,0,2026-05-11 00:00:00,0,4,Dormant,Beauty,t,t,f,4390,0,50,0,0.00,0,2.83
UM102277,2025-09-13 00:00:00,Gold,Lucknow,58,Male,Credit Card Partner,Omnichannel,9,95288,10587.56,9528,6119,2026-06-12 00:00:00,3,0,Active,Kids,t,f,t,3409,0,18,0,64.22,0,1.50
UM102278,2024-05-28 00:00:00,Gold,Chennai,28,Male,Campaign,Online,19,109554,5766,10955,4553,2026-06-01 00:00:00,6,3,Active,Grocery,t,f,f,6402,0,29,0,41.56,0,5.06
UM102279,2025-11-07 00:00:00,Silver,Lucknow,60,Other,Credit Card Partner,Omnichannel,8,23749,2968.62,2374,897,2026-06-09 00:00:00,5,4,Active,Grocery,t,t,t,1477,0,21,0,37.78,0,4.78
UM102280,2026-01-07 00:00:00,Gold,Mumbai,53,Other,Campaign,Online,17,176288,10369.88,17628,9408,2026-01-13 00:00:00,7,3,Dormant,Sports,f,t,t,8220,0,168,1,53.37,0,5.28
UM102281,2025-08-26 00:00:00,Silver,Kolkata,34,Male,Referral,Offline,1,9245,9245,924,805,2026-06-16 00:00:00,4,0,Active,Kids,t,t,t,119,0,14,0,87.12,0,1.39
UM102282,2023-02-11 00:00:00,Silver,Mumbai,71,Female,Store,Offline,8,26490,3311.25,2649,0,2026-04-09 00:00:00,5,5,Dormant,Fashion,t,t,f,2649,0,82,0,0.00,0,5.44
UM102283,2024-09-19 00:00:00,Silver,Chennai,73,Female,Campaign,Online,2,24423,12211.5,2442,637,2026-06-12 00:00:00,10,5,Active,Lifestyle,f,f,t,1805,0,18,0,26.09,0,6.78
UM102284,2023-06-01 00:00:00,Gold,Lucknow,36,Female,Referral,Offline,20,231004,11550.2,23100,19586,2025-09-06 00:00:00,3,4,Churn Risk,Beauty,t,t,t,3514,0,297,1,84.79,0,4.78
UM102285,2022-12-22 00:00:00,Silver,Hyderabad,63,Female,Website,Offline,5,40944,8188.8,4094,1108,2026-04-09 00:00:00,3,5,Churn Risk,Electronics,f,f,t,2986,0,82,0,27.06,0,4.61
UM102286,2025-07-06 00:00:00,Silver,Kolkata,19,Female,Mobile App,Online,8,42604,5325.5,4260,775,2026-02-25 00:00:00,9,4,Dormant,Kids,f,t,t,3485,0,125,1,18.19,0,6.11
UM102287,2025-02-28 00:00:00,Silver,Delhi,54,Other,Mobile App,Omnichannel,5,15394,3078.8,1539,714,2026-06-02 00:00:00,7,3,Active,Beauty,t,f,f,825,0,28,0,46.39,0,4.61
UM102288,2023-08-30 00:00:00,Silver,Bengaluru,32,Other,Referral,Online,6,42961,7160.17,4296,0,2026-04-17 00:00:00,10,2,Dormant,Beauty,f,t,t,4296,0,74,0,0.00,0,5.00
UM102289,2025-03-05 00:00:00,Silver,Hyderabad,34,Male,QR Scan,Offline,7,46706,6672.29,4670,0,2026-06-09 00:00:00,2,1,Active,Grocery,f,t,f,4670,0,21,0,0.00,0,1.72
UM102290,2024-11-05 00:00:00,Silver,Pune,32,Female,Referral,Offline,5,47452,9490.4,4745,0,2026-06-18 00:00:00,1,5,Active,Electronics,t,t,f,4745,0,12,0,0.00,0,3.94
UM102291,2023-08-25 00:00:00,Gold,Kolkata,53,Other,Website,Omnichannel,13,194995,14999.62,19499,7333,2026-01-06 00:00:00,7,1,Dormant,Lifestyle,t,t,f,12166,0,175,1,37.61,0,3.72
UM102292,2025-04-20 00:00:00,Gold,Bengaluru,23,Other,Referral,Offline,11,240576,21870.55,24057,6513,2026-01-23 00:00:00,1,1,Dormant,Electronics,f,f,f,17544,1,158,1,27.07,0,1.61
UM102293,2023-12-29 00:00:00,Silver,Kolkata,58,Male,Mobile App,Omnichannel,2,13365,6682.5,1336,781,2026-06-05 00:00:00,10,4,Dormant,Kids,f,t,f,555,0,25,0,58.46,0,6.11
UM102294,2022-11-24 00:00:00,Gold,Lucknow,24,Other,Store,Offline,9,166367,18485.22,16636,3451,2026-05-09 00:00:00,8,3,Dormant,Grocery,t,t,t,13185,1,52,0,20.74,0,5.17
UM102295,2023-03-13 00:00:00,Gold,Lucknow,25,Male,Mobile App,Online,15,54010,3600.67,5401,1343,2026-06-20 00:00:00,7,2,Active,Kids,t,t,t,4058,0,10,0,24.87,0,4.50
UM102296,2023-08-22 00:00:00,Silver,Ahmedabad,40,Other,Credit Card Partner,Offline,2,20719,10359.5,2071,891,2026-06-30 00:00:00,2,4,Dormant,Electronics,f,t,f,1180,0,0,0,43.02,0,3.44
UM102297,2023-01-08 00:00:00,Silver,Lucknow,51,Male,Mobile App,Omnichannel,7,36851,5264.43,3685,2285,2026-06-16 00:00:00,3,5,Dormant,Kids,t,t,f,1400,0,14,0,62.01,0,4.72
UM102298,2025-01-08 00:00:00,Silver,Kochi,70,Female,QR Scan,Online,7,24166,3452.29,2416,0,2026-06-01 00:00:00,7,1,Active,Grocery,t,f,f,2416,0,29,0,0.00,0,3.39
UM102299,2022-10-11 00:00:00,Silver,Mumbai,34,Male,Store,Offline,8,19675,2459.38,1967,0,2026-06-19 00:00:00,0,2,Active,Lifestyle,f,t,t,1967,0,11,0,0.00,0,1.78
UM102300,2023-01-26 00:00:00,Gold,Pune,54,Other,Campaign,Online,11,161066,14642.36,16106,0,2026-06-05 00:00:00,9,3,Active,Lifestyle,f,t,f,16106,0,25,0,0.00,1,5.61
UM102301,2022-08-19 00:00:00,Platinum,Lucknow,41,Male,QR Scan,Offline,52,390269,7505.17,39026,32083,2026-06-16 00:00:00,1,,Active,Sports,t,t,f,6943,0,14,0,82.21,0,3.22
UM102302,2024-11-11 00:00:00,Silver,Kochi,20,Male,Campaign,Offline,5,23294,4658.8,2329,2091,2026-03-15 00:00:00,6,2,Dormant,Kids,f,t,t,238,0,107,1,89.78,0,3.61
UM102303,2023-10-23 00:00:00,Silver,Kochi,42,Female,Campaign,Omnichannel,4,2191,547.75,219,197,2026-05-15 00:00:00,2,3,Dormant,Sports,t,t,f,22,0,46,0,89.95,0,2.89
UM102304,2025-04-13 00:00:00,Silver,Jaipur,24,Male,Campaign,Omnichannel,4,56336,14084,5633,1518,2025-08-28 00:00:00,7,2,Churn Risk,Fashion,t,f,t,4115,0,306,1,26.95,0,3.89
UM102305,2024-04-15 00:00:00,Silver,Ahmedabad,58,Other,Campaign,Online,7,47069,6724.14,4706,4132,2026-06-15 00:00:00,9,0,Active,Home & Kitchen,f,t,t,574,0,15,0,87.80,0,3.39
UM102306,2023-03-27 00:00:00,Silver,Pune,70,Female,QR Scan,Omnichannel,5,59160,11832,5916,1326,2026-03-23 00:00:00,5,1,Dormant,Kids,f,t,t,4590,0,99,1,22.41,0,2.61
UM102307,2024-03-19 00:00:00,Silver,Bengaluru,47,Male,Store,Offline,1,19067,19067,1906,1233,2026-04-26 00:00:00,5,0,Churn Risk,Home & Kitchen,f,t,f,673,1,65,0,64.69,0,1.72
UM102308,2026-04-11 00:00:00,Silver,Chennai,74,Male,Store,Offline,8,20317,2539.62,2031,344,2026-06-23 00:00:00,8,2,Active,Grocery,t,f,t,1687,0,7,0,16.94,0,4.44
UM102309,2022-12-30 00:00:00,Gold,Delhi,48,Female,Website,Online,11,100133,9103,10013,7144,2025-11-08 00:00:00,0,3,Churn Risk,Sports,f,t,f,2869,0,234,1,71.35,0,2.61
UM102310,2025-08-28 00:00:00,Silver,Delhi,74,Other,Referral,Omnichannel,2,26991,13495.5,2699,1906,2026-02-11 00:00:00,9,1,Churn Risk,Home & Kitchen,t,t,t,793,0,139,1,70.62,0,3.78
UM102311,2025-03-22 00:00:00,Silver,Jaipur,26,Male,Campaign,Online,7,36190,5170,3619,1088,2026-06-13 00:00:00,8,4,Dormant,Electronics,t,t,t,2531,0,17,0,30.06,0,5.72
UM102312,2022-08-24 00:00:00,Silver,Jaipur,21,Female,Store,Online,8,2589,323.62,258,40,2026-06-06 00:00:00,4,0,Active,Electronics,t,t,t,218,0,24,0,15.50,0,1.78
UM102313,2023-07-17 00:00:00,Silver,Kolkata,45,Male,Store,Omnichannel,2,7958,3979,795,702,2026-06-07 00:00:00,7,5,Active,Lifestyle,t,f,f,93,0,23,0,88.30,0,5.78
UM102314,2025-06-11 00:00:00,Silver,Pune,60,Female,Mobile App,Offline,2,37272,18636,3727,2656,2026-06-11 00:00:00,1,1,Active,Kids,t,t,f,1071,1,19,0,71.26,0,1.11
UM102315,2025-06-15 00:00:00,Silver,Bengaluru,51,Female,Campaign,Online,2,38788,19394,3878,1807,2026-06-08 00:00:00,3,5,Active,Beauty,f,t,t,2071,1,22,0,46.60,0,4.44
